lang,QID,policy_name_en,category,policy_type
ca,Q11888851,Wikipedia:Notability (films),Notability,Guideline
el,Q11888851,Wikipedia:Notability (films),Notability,Guideline
en,Q11888851,Wikipedia:Notability (films),Notability,Guideline
fa,Q11888851,Wikipedia:Notability (films),Notability,Guideline
he,Q11888851,Wikipedia:Notability (films),Notability,Guideline
id,Q11888851,Wikipedia:Notability (films),Notability,Guideline
it,Q11888851,Wikipedia:Notability (films),Notability,Guideline
ko,Q11888851,Wikipedia:Notability (films),Notability,Guideline
ml,Q11888851,Wikipedia:Notability (films),Notability,Guideline
ru,Q11888851,Wikipedia:Notability (films),Notability,Guideline
simple,Q11888851,Wikipedia:Notability (films),Notability,Guideline
sr,Q11888851,Wikipedia:Notability (films),Notability,Guideline
tr,Q11888851,Wikipedia:Notability (films),Notability,Guideline
uk,Q11888851,Wikipedia:Notability (films),Notability,Guideline
vi,Q11888851,Wikipedia:Notability (films),Notability,Guideline
zh,Q11888851,Wikipedia:Notability (films),Notability,Guideline
ar,Q9276887,Wikipedia:Fringe theories,Content,Guideline
arz,Q9276887,Wikipedia:Fringe theories,Content,Guideline
ba,Q9276887,Wikipedia:Fringe theories,Content,Guideline
bn,Q9276887,Wikipedia:Fringe theories,Content,Guideline
en,Q9276887,Wikipedia:Fringe theories,Content,Guideline
es,Q9276887,Wikipedia:Fringe theories,Content,Guideline
fa,Q9276887,Wikipedia:Fringe theories,Content,Guideline
fr,Q9276887,Wikipedia:Fringe theories,Content,Guideline
kk,Q9276887,Wikipedia:Fringe theories,Content,Guideline
ko,Q9276887,Wikipedia:Fringe theories,Content,Guideline
lt,Q9276887,Wikipedia:Fringe theories,Content,Guideline
pt,Q9276887,Wikipedia:Fringe theories,Content,Guideline
ro,Q9276887,Wikipedia:Fringe theories,Content,Guideline
ru,Q9276887,Wikipedia:Fringe theories,Content,Guideline
sh,Q9276887,Wikipedia:Fringe theories,Content,Guideline
sr,Q9276887,Wikipedia:Fringe theories,Content,Guideline
uk,Q9276887,Wikipedia:Fringe theories,Content,Guideline
zh,Q9276887,Wikipedia:Fringe theories,Content,Guideline
ar,Q15555389,Project:Logo policy,Content,Guideline
bn,Q15555389,Project:Logo policy,Content,Guideline
ca,Q15555389,Project:Logo policy,Content,Guideline
en,Q15555389,Project:Logo policy,Content,Guideline
eo,Q15555389,Project:Logo policy,Content,Guideline
fa,Q15555389,Project:Logo policy,Content,Guideline
hi,Q15555389,Project:Logo policy,Content,Guideline
id,Q15555389,Project:Logo policy,Content,Guideline
ilo,Q15555389,Project:Logo policy,Content,Guideline
ms,Q15555389,Project:Logo policy,Content,Guideline
sl,Q15555389,Project:Logo policy,Content,Guideline
sq,Q15555389,Project:Logo policy,Content,Guideline
sr,Q15555389,Project:Logo policy,Content,Guideline
th,Q15555389,Project:Logo policy,Content,Guideline
tr,Q15555389,Project:Logo policy,Content,Guideline
vi,Q15555389,Project:Logo policy,Content,Guideline
zh,Q15555389,Project:Logo policy,Content,Guideline
ar,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
az,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
bg,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
bn,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
el,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
en,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
fa,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
is,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
ko,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
ml,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
no,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
pl,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
pt,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
ta,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
tr,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
vi,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
zh,Q7908103,Wikipedia:Notability (academics),Notability,Guideline
ar,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
arz,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
de,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
en,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
es,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
fa,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
fr,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
he,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
it,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
ko,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
ru,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
sr,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
ta,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
th,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
zh,Q13627492,Project:Responding to threats of harm,Behavioral,Guideline
bn,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
de,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
en,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
id,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
it,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
ja,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
ko,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
min,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
or,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
si,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
ta,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
th,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
tr,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
vi,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
zh,Q13360396,Wikipedia:Appealing a block,Behavioral,Guideline
af,Q10957687,Wikipedia:Content forking,Content,Guideline
ar,Q10957687,Wikipedia:Content forking,Content,Guideline
azb,Q10957687,Wikipedia:Content forking,Content,Guideline
bn,Q10957687,Wikipedia:Content forking,Content,Guideline
ckb,Q10957687,Wikipedia:Content forking,Content,Guideline
en,Q10957687,Wikipedia:Content forking,Content,Guideline
fa,Q10957687,Wikipedia:Content forking,Content,Guideline
fr,Q10957687,Wikipedia:Content forking,Content,Guideline
id,Q10957687,Wikipedia:Content forking,Content,Guideline
kk,Q10957687,Wikipedia:Content forking,Content,Guideline
no,Q10957687,Wikipedia:Content forking,Content,Guideline
ru,Q10957687,Wikipedia:Content forking,Content,Guideline
si,Q10957687,Wikipedia:Content forking,Content,Guideline
zh,Q10957687,Wikipedia:Content forking,Content,Guideline
bh,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
bn,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
en,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
es,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
fa,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
gl,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
id,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
ko,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
no,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
pt,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
si,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
te,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
ur,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
zh,Q11055873,Wikipedia:Deletion process,Deletion,Guideline
ar,Q12126916,Wikipedia:Clean start,Conduct,Policy
en,Q12126916,Wikipedia:Clean start,Conduct,Policy
fa,Q12126916,Wikipedia:Clean start,Conduct,Policy
fr,Q12126916,Wikipedia:Clean start,Conduct,Policy
hi,Q12126916,Wikipedia:Clean start,Conduct,Policy
ja,Q12126916,Wikipedia:Clean start,Conduct,Policy
ko,Q12126916,Wikipedia:Clean start,Conduct,Policy
pt,Q12126916,Wikipedia:Clean start,Conduct,Policy
ro,Q12126916,Wikipedia:Clean start,Conduct,Policy
sr,Q12126916,Wikipedia:Clean start,Conduct,Policy
tr,Q12126916,Wikipedia:Clean start,Conduct,Policy
ur,Q12126916,Wikipedia:Clean start,Conduct,Policy
vi,Q12126916,Wikipedia:Clean start,Conduct,Policy
az,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
az,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
bn,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
bn,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
de,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
de,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
el,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
el,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
en,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
en,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
es,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
es,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
fa,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
fa,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
fr,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
fr,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
ko,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
ko,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
pt,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
pt,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
uk,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
uk,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
zh,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
zh,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
az,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
az,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
bn,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
bn,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
de,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
de,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
el,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
el,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
en,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
en,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
es,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
es,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
fa,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
fa,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
fr,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
fr,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
ko,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
ko,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
pt,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
pt,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
uk,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
uk,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
zh,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
zh,Q11889803,Wikipedia:Notability (sports),Notability,Guideline
ar,Q6447825,Wikipedia:Notability (numbers),Notability,Guideline
az,Q6447825,Wikipedia:Notability (numbers),Notability,Guideline
en,Q6447825,Wikipedia:Notability (numbers),Notability,Guideline
fa,Q6447825,Wikipedia:Notability (numbers),Notability,Guideline
fr,Q6447825,Wikipedia:Notability (numbers),Notability,Guideline
ko,Q6447825,Wikipedia:Notability (numbers),Notability,Guideline
pt,Q6447825,Wikipedia:Notability (numbers),Notability,Guideline
ru,Q6447825,Wikipedia:Notability (numbers),Notability,Guideline
sr,Q6447825,Wikipedia:Notability (numbers),Notability,Guideline
vi,Q6447825,Wikipedia:Notability (numbers),Notability,Guideline
zh,Q6447825,Wikipedia:Notability (numbers),Notability,Guideline
arz,Q47013094,Wikipedia:Proposed deletion of biographies of living people,Deletion,Policy
bh,Q47013094,Wikipedia:Proposed deletion of biographies of living people,Deletion,Policy
en,Q47013094,Wikipedia:Proposed deletion of biographies of living people,Deletion,Policy
fa,Q47013094,Wikipedia:Proposed deletion of biographies of living people,Deletion,Policy
ja,Q47013094,Wikipedia:Proposed deletion of biographies of living people,Deletion,Policy
ko,Q47013094,Wikipedia:Proposed deletion of biographies of living people,Deletion,Policy
ms,Q47013094,Wikipedia:Proposed deletion of biographies of living people,Deletion,Policy
si,Q47013094,Wikipedia:Proposed deletion of biographies of living people,Deletion,Policy
sr,Q47013094,Wikipedia:Proposed deletion of biographies of living people,Deletion,Policy
ur,Q47013094,Wikipedia:Proposed deletion of biographies of living people,Deletion,Policy
vi,Q47013094,Wikipedia:Proposed deletion of biographies of living people,Deletion,Policy
bh,Q9136557,Wikipedia:Speedy keep,Deletion,Guideline
de,Q9136557,Wikipedia:Speedy keep,Deletion,Guideline
en,Q9136557,Wikipedia:Speedy keep,Deletion,Guideline
es,Q9136557,Wikipedia:Speedy keep,Deletion,Guideline
fa,Q9136557,Wikipedia:Speedy keep,Deletion,Guideline
ja,Q9136557,Wikipedia:Speedy keep,Deletion,Guideline
zh-yue,Q9136557,Wikipedia:Speedy keep,Deletion,Guideline
zh,Q9136557,Wikipedia:Speedy keep,Deletion,Guideline
ar,Q14360366,Wikipedia:No disclaimers in articles,Content,Guideline
ckb,Q14360366,Wikipedia:No disclaimers in articles,Content,Guideline
en,Q14360366,Wikipedia:No disclaimers in articles,Content,Guideline
fa,Q14360366,Wikipedia:No disclaimers in articles,Content,Guideline
gl,Q14360366,Wikipedia:No disclaimers in articles,Content,Guideline
ja,Q14360366,Wikipedia:No disclaimers in articles,Content,Guideline
ko,Q14360366,Wikipedia:No disclaimers in articles,Content,Guideline
ru,Q14360366,Wikipedia:No disclaimers in articles,Content,Guideline
si,Q14360366,Wikipedia:No disclaimers in articles,Content,Guideline
zh,Q14360366,Wikipedia:No disclaimers in articles,Content,Guideline
ar,Q24207206,Wikipedia:Page mover,Procedural,Policy
az,Q24207206,Wikipedia:Page mover,Procedural,Policy
en,Q24207206,Wikipedia:Page mover,Procedural,Policy
fa,Q24207206,Wikipedia:Page mover,Procedural,Policy
ko,Q24207206,Wikipedia:Page mover,Procedural,Policy
ne,Q24207206,Wikipedia:Page mover,Procedural,Policy
ru,Q24207206,Wikipedia:Page mover,Procedural,Policy
si,Q24207206,Wikipedia:Page mover,Procedural,Policy
ta,Q24207206,Wikipedia:Page mover,Procedural,Policy
ur,Q24207206,Wikipedia:Page mover,Procedural,Policy
ca,Q5460553,Wikipedia:Spam blacklist,Behavioral,Guideline
en,Q5460553,Wikipedia:Spam blacklist,Behavioral,Guideline
es,Q5460553,Wikipedia:Spam blacklist,Behavioral,Guideline
fa,Q5460553,Wikipedia:Spam blacklist,Behavioral,Guideline
he,Q5460553,Wikipedia:Spam blacklist,Behavioral,Guideline
vi,Q5460553,Wikipedia:Spam blacklist,Behavioral,Guideline
en,Q13417617,Wikipedia:Deletion guidelines for administrators,Deletion,Guideline
es,Q13417617,Wikipedia:Deletion guidelines for administrators,Deletion,Guideline
fa,Q13417617,Wikipedia:Deletion guidelines for administrators,Deletion,Guideline
lt,Q13417617,Wikipedia:Deletion guidelines for administrators,Deletion,Guideline
si,Q13417617,Wikipedia:Deletion guidelines for administrators,Deletion,Guideline
te,Q13417617,Wikipedia:Deletion guidelines for administrators,Deletion,Guideline
tr,Q13417617,Wikipedia:Deletion guidelines for administrators,Deletion,Guideline
zh,Q13417617,Wikipedia:Deletion guidelines for administrators,Deletion,Guideline
bn,Q15868233,Wikipedia:Global rights policy,Procedural,Policy
en,Q15868233,Wikipedia:Global rights policy,Procedural,Policy
simple,Q15868233,Wikipedia:Global rights policy,Procedural,Policy
si,Q15868233,Wikipedia:Global rights policy,Procedural,Policy
sr,Q15868233,Wikipedia:Global rights policy,Procedural,Policy
de,Q15868761,Wikipedia:Record charts,Content,Guideline
en,Q15868761,Wikipedia:Record charts,Content,Guideline
fr,Q15868761,Wikipedia:Record charts,Content,Guideline
it,Q15868761,Wikipedia:Record charts,Content,Guideline
pt,Q15868761,Wikipedia:Record charts,Content,Guideline
ru,Q15868761,Wikipedia:Record charts,Content,Guideline
vi,Q15868761,Wikipedia:Record charts,Content,Guideline
zh,Q15868761,Wikipedia:Record charts,Content,Guideline
en,Q13409340,Wikipedia:Wikipedia is not for things made up one day,Content,Guideline
fa,Q13409340,Wikipedia:Wikipedia is not for things made up one day,Content,Guideline
fi,Q13409340,Wikipedia:Wikipedia is not for things made up one day,Content,Guideline
id,Q13409340,Wikipedia:Wikipedia is not for things made up one day,Content,Guideline
ko,Q13409340,Wikipedia:Wikipedia is not for things made up one day,Content,Guideline
sr,Q13409340,Wikipedia:Wikipedia is not for things made up one day,Content,Guideline
uk,Q13409340,Wikipedia:Wikipedia is not for things made up one day,Content,Guideline
en,Q11096100,Wikipedia:Non-U.S. copyrights,Content,Guideline
es,Q11096100,Wikipedia:Non-U.S. copyrights,Content,Guideline
fa,Q11096100,Wikipedia:Non-U.S. copyrights,Content,Guideline
ja,Q11096100,Wikipedia:Non-U.S. copyrights,Content,Guideline
zh,Q11096100,Wikipedia:Non-U.S. copyrights,Content,Guideline
bn,Q14605756,Wikipedia:Notability (astronomical objects),Notability,Guideline
en,Q14605756,Wikipedia:Notability (astronomical objects),Notability,Guideline
ta,Q14605756,Wikipedia:Notability (astronomical objects),Notability,Guideline
uk,Q14605756,Wikipedia:Notability (astronomical objects),Notability,Guideline
zh,Q14605756,Wikipedia:Notability (astronomical objects),Notability,Guideline
de,Q14972682,Wikipedia:Deceased Wikipedians/Guidelines,Behavioral,Guideline
en,Q14972682,Wikipedia:Deceased Wikipedians/Guidelines,Behavioral,Guideline
ro,Q14972682,Wikipedia:Deceased Wikipedians/Guidelines,Behavioral,Guideline
sv,Q14972682,Wikipedia:Deceased Wikipedians/Guidelines,Behavioral,Guideline
en,Q15125252,Wikipedia:Days of the year,Content,Guideline
fa,Q15125252,Wikipedia:Days of the year,Content,Guideline
ja,Q15125252,Wikipedia:Days of the year,Content,Guideline
tr,Q15125252,Wikipedia:Days of the year,Content,Guideline
ur,Q15125252,Wikipedia:Days of the year,Content,Guideline
en,Q15423918,Wikipedia:Changing username/Guidelines,Behavioral,Guideline
ja,Q15423918,Wikipedia:Changing username/Guidelines,Behavioral,Guideline
pt,Q15423918,Wikipedia:Changing username/Guidelines,Behavioral,Guideline
simple,Q15423918,Wikipedia:Changing username/Guidelines,Behavioral,Guideline
tr,Q15423918,Wikipedia:Changing username/Guidelines,Behavioral,Guideline
